player_name,team_code,gameweek,match_id,llm_team_rotation,llm_player_rotation,llm_manager_sentiment,llm_strength,llm_source_type,llm_quote,llm_status,team_name
Brooks,91,27,25-26-prem-west-ham-united-vs-afc-bournemouth,,,,none,,,ok,Bournemouth
Akinmboni,91,27,25-26-prem-west-ham-united-vs-afc-bournemouth,,,,none,,,ok,Bournemouth
Diakité,91,27,25-26-prem-west-ham-united-vs-afc-bournemouth,,,,none,,,ok,Bournemouth
Adli,91,27,25-26-prem-west-ham-united-vs-afc-bournemouth,,,,none,,,ok,Bournemouth
A.Jimenez,91,27,25-26-prem-west-ham-united-vs-afc-bournemouth,,,,none,,,ok,Bournemouth
Rees-Dottin,91,27,25-26-prem-west-ham-united-vs-afc-bournemouth,,,,none,,,ok,Bournemouth
Bevan,91,27,25-26-prem-west-ham-united-vs-afc-bournemouth,,,,none,,,ok,Bournemouth
Tavernier,91,27,25-26-prem-west-ham-united-vs-afc-bournemouth,,0.8,,implied,journalist_prediction,"Marcus Tavernier is back in training, but it would be a surprise if he is thrown straight in to start.",ok,Bournemouth
Christie,91,27,25-26-prem-west-ham-united-vs-afc-bournemouth,,,,none,,,ok,Bournemouth
Cook,91,27,25-26-prem-west-ham-united-vs-afc-bournemouth,,,,none,,,ok,Bournemouth
Scott,91,27,25-26-prem-west-ham-united-vs-afc-bournemouth,,,,none,,,ok,Bournemouth
Collins,94,27,25-26-prem-brentford-vs-brighton-hove-albion,,0.8,,implied,journalist_prediction,"Subs from Valdimarsson, Pinnock, Collins, Hickey, Yarmoliuk, Jensen, Donovan, Schade, Nelson, Furo",ok,Brentford
Lewis-Potter,94,27,25-26-prem-brentford-vs-brighton-hove-albion,,,,none,,,ok,Brentford
Ajer,94,27,25-26-prem-brentford-vs-brighton-hove-albion,,,,none,,,ok,Brentford
Henry,94,27,25-26-prem-brentford-vs-brighton-hove-albion,,,,none,,,ok,Brentford
Kayode,94,27,25-26-prem-brentford-vs-brighton-hove-albion,,,,none,,,ok,Brentford
Pinnock,94,27,25-26-prem-brentford-vs-brighton-hove-albion,,0.8,,implied,journalist_prediction,"Subs from Valdimarsson, Pinnock, Collins, Hickey, Yarmoliuk, Jensen, Donovan, Schade, Nelson, Furo",ok,Brentford
Van den Berg,94,27,25-26-prem-brentford-vs-brighton-hove-albion,,,,none,,,ok,Brentford
Schade,94,27,25-26-prem-brentford-vs-brighton-hove-albion,,0.8,,implied,journalist_prediction,"Subs from Valdimarsson, Pinnock, Collins, Hickey, Yarmoliuk, Jensen, Donovan, Schade, Nelson, Furo",ok,Brentford
Damsgaard,94,27,25-26-prem-brentford-vs-brighton-hove-albion,,,,none,,,ok,Brentford
Henderson,94,27,25-26-prem-brentford-vs-brighton-hove-albion,,,,none,,,ok,Brentford
Janelt,94,27,25-26-prem-brentford-vs-brighton-hove-albion,,,,none,,,ok,Brentford
Thiago,94,27,25-26-prem-brentford-vs-brighton-hove-albion,,,,none,,,ok,Brentford
Nelson,94,27,25-26-prem-brentford-vs-brighton-hove-albion,,0.8,,implied,journalist_prediction,"Subs from Valdimarsson, Pinnock, Collins, Hickey, Yarmoliuk, Jensen, Donovan, Schade, Nelson, Furo",ok,Brentford
Bentt,94,27,25-26-prem-brentford-vs-brighton-hove-albion,,,,none,,,ok,Brentford
O.Dango,94,27,25-26-prem-brentford-vs-brighton-hove-albion,,,,none,,,ok,Brentford
Kelleher,94,27,25-26-prem-brentford-vs-brighton-hove-albion,,,,none,,,ok,Brentford
Hickey,94,27,25-26-prem-brentford-vs-brighton-hove-albion,,0.8,,implied,journalist_prediction,"Subs from Valdimarsson, Pinnock, Collins, Hickey, Yarmoliuk, Jensen, Donovan, Schade, Nelson, Furo",ok,Brentford
Eyestone,94,27,25-26-prem-brentford-vs-brighton-hove-albion,,,,none,,,ok,Brentford
Valdimarsson,94,27,25-26-prem-brentford-vs-brighton-hove-albion,,0.8,,implied,journalist_prediction,"Subs from Valdimarsson, Pinnock, Collins, Hickey, Yarmoliuk, Jensen, Donovan, Schade, Nelson, Furo",ok,Brentford
Jensen,94,27,25-26-prem-brentford-vs-brighton-hove-albion,,0.8,,implied,journalist_prediction,"Subs from Valdimarsson, Pinnock, Collins, Hickey, Yarmoliuk, Jensen, Donovan, Schade, Nelson, Furo",ok,Brentford
Yarmoliuk,94,27,25-26-prem-brentford-vs-brighton-hove-albion,,0.8,,implied,journalist_prediction,"Subs from Valdimarsson, Pinnock, Collins, Hickey, Yarmoliuk, Jensen, Donovan, Schade, Nelson, Furo",ok,Brentford
Furo,94,27,25-26-prem-brentford-vs-brighton-hove-albion,,0.8,,implied,journalist_prediction,"Subs from Valdimarsson, Pinnock, Collins, Hickey, Yarmoliuk, Jensen, Donovan, Schade, Nelson, Furo",ok,Brentford
Donovan,94,27,25-26-prem-brentford-vs-brighton-hove-albion,,0.8,,implied,journalist_prediction,"Subs from Valdimarsson, Pinnock, Collins, Hickey, Yarmoliuk, Jensen, Donovan, Schade, Nelson, Furo",ok,Brentford
Balcombe,94,27,25-26-prem-brentford-vs-brighton-hove-albion,,,,none,,,ok,Brentford
Verbruggen,36,27,25-26-prem-brentford-vs-brighton-hove-albion,,,,none,,,ok,Brighton
Boscagli,36,27,25-26-prem-brentford-vs-brighton-hove-albion,,,,none,,,ok,Brighton
Mitoma,36,27,25-26-prem-brentford-vs-brighton-hove-albion,,,,none,,,ok,Brighton
Georginio,36,27,25-26-prem-brentford-vs-brighton-hove-albion,,,,none,,,ok,Brighton
Simmonds,36,27,25-26-prem-brentford-vs-brighton-hove-albion,,,,none,,,ok,Brighton
Groß,36,27,25-26-prem-brentford-vs-brighton-hove-albion,,,,none,,,ok,Brighton
Howell,36,27,25-26-prem-brentford-vs-brighton-hove-albion,,,,none,,,ok,Brighton
Baleba,36,27,25-26-prem-brentford-vs-brighton-hove-albion,,,,none,,,ok,Brighton
Wieffer,36,27,25-26-prem-brentford-vs-brighton-hove-albion,,,,none,,,ok,Brighton
Steele,36,27,25-26-prem-brentford-vs-brighton-hove-albion,,,,none,,,ok,Brighton
Milner,36,27,25-26-prem-brentford-vs-brighton-hove-albion,,,,none,,,ok,Brighton
Welbeck,36,27,25-26-prem-brentford-vs-brighton-hove-albion,,,,none,,,ok,Brighton
F.Kadıoğlu,36,27,25-26-prem-brentford-vs-brighton-hove-albion,,,,none,,,ok,Brighton
Igor,36,27,25-26-prem-brentford-vs-brighton-hove-albion,,,,none,,,ok,Brighton
Tasker,36,27,25-26-prem-brentford-vs-brighton-hove-albion,,,,none,,,ok,Brighton
Hinshelwood,36,27,25-26-prem-brentford-vs-brighton-hove-albion,,,,none,,,ok,Brighton
O'Riley,36,27,25-26-prem-brentford-vs-brighton-hove-albion,,,,none,,,ok,Brighton
Oriola,36,27,25-26-prem-brentford-vs-brighton-hove-albion,,,,none,,,ok,Brighton
McGill,36,27,25-26-prem-brentford-vs-brighton-hove-albion,,,,none,,,ok,Brighton
De Cuyper,36,27,25-26-prem-brentford-vs-brighton-hove-albion,,,,none,,,ok,Brighton
Dunk,36,27,25-26-prem-brentford-vs-brighton-hove-albion,,,,none,,,ok,Brighton
Van Hecke,36,27,25-26-prem-brentford-vs-brighton-hove-albion,,,,none,,,ok,Brighton
Veltman,36,27,25-26-prem-brentford-vs-brighton-hove-albion,,,,none,,,ok,Brighton
March,36,27,25-26-prem-brentford-vs-brighton-hove-albion,,,,none,,,ok,Brighton
Minteh,36,27,25-26-prem-brentford-vs-brighton-hove-albion,,,,none,,,ok,Brighton
Gomez,36,27,25-26-prem-brentford-vs-brighton-hove-albion,,,,none,,,ok,Brighton
Kostoulas,36,27,25-26-prem-brentford-vs-brighton-hove-albion,,,,none,,,ok,Brighton
Sánchez,8,27,25-26-prem-chelsea-vs-burnley,,,,none,,,ok,Chelsea
Jörgensen,8,27,25-26-prem-chelsea-vs-burnley,,,,none,,,ok,Chelsea
Gusto,8,27,25-26-prem-chelsea-vs-burnley,,0.2,1.0,implied,manager_quote,"It’s a shame not to have Marc available but we have Jorrel [Hato] and we have Malo [Gusto] who can play on that side, so we have really good players that can cover.",ok,Chelsea
B.Badiashile,8,27,25-26-prem-chelsea-vs-burnley,,,,none,,,ok,Chelsea
Fofana,8,27,25-26-prem-chelsea-vs-burnley,,,,none,,,ok,Chelsea
Tosin,8,27,25-26-prem-chelsea-vs-burnley,,,,none,,,ok,Chelsea
Acheampong,8,27,25-26-prem-chelsea-vs-burnley,,,,none,,,ok,Chelsea
Palmer,8,27,25-26-prem-chelsea-vs-burnley,,0.2,1.0,explicit,manager_quote,Cole Palmer and Reece James are both fit and available for selection.,ok,Chelsea
Neto,8,27,25-26-prem-chelsea-vs-burnley,,,,none,,,ok,Chelsea
Enzo,8,27,25-26-prem-chelsea-vs-burnley,,,,none,,,ok,Chelsea
Estêvão,8,27,25-26-prem-chelsea-vs-burnley,,,,none,,,ok,Chelsea
Caicedo,8,27,25-26-prem-chelsea-vs-burnley,,,,none,,,ok,Chelsea
Andrey Santos,8,27,25-26-prem-chelsea-vs-burnley,,,,none,,,ok,Chelsea
João Pedro,8,27,25-26-prem-chelsea-vs-burnley,,,,none,,,ok,Chelsea
Marc Guiu,8,27,25-26-prem-chelsea-vs-burnley,,,,none,,,ok,Chelsea
Garnacho,8,27,25-26-prem-chelsea-vs-burnley,,,,none,,,ok,Chelsea
Hato,8,27,25-26-prem-chelsea-vs-burnley,,0.2,1.0,implied,manager_quote,"It’s a shame not to have Marc available but we have Jorrel [Hato] and we have Malo [Gusto] who can play on that side, so we have really good players that can cover.",ok,Chelsea
Emenalo,8,27,25-26-prem-chelsea-vs-burnley,,,,none,,,ok,Chelsea
Sharman-Lowe,8,27,25-26-prem-chelsea-vs-burnley,,,,none,,,ok,Chelsea
M.Sarr,8,27,25-26-prem-chelsea-vs-burnley,,,,none,,,ok,Chelsea
Merrick,8,27,25-26-prem-chelsea-vs-burnley,,,,none,,,ok,Chelsea
Chalobah,8,27,25-26-prem-chelsea-vs-burnley,,,,none,,,ok,Chelsea
Slonina,8,27,25-26-prem-chelsea-vs-burnley,,,,none,,,ok,Chelsea
James,8,27,25-26-prem-chelsea-vs-burnley,,0.2,1.0,explicit,manager_quote,Cole Palmer and Reece James are both fit and available for selection.,ok,Chelsea
Lavia,8,27,25-26-prem-chelsea-vs-burnley,,,,none,,,ok,Chelsea
Delap,8,27,25-26-prem-chelsea-vs-burnley,,,,none,,,ok,Chelsea
Henderson,31,27,25-26-prem-crystal-palace-vs-wolverhampton-wanderers,,,,none,,,ok,Crystal Palace
Benitez,31,27,25-26-prem-crystal-palace-vs-wolverhampton-wanderers,,,,none,,,ok,Crystal Palace
Matthews,31,27,25-26-prem-crystal-palace-vs-wolverhampton-wanderers,,,,none,,,ok,Crystal Palace
Muñoz,31,27,25-26-prem-crystal-palace-vs-wolverhampton-wanderers,,,,none,,,ok,Crystal Palace
Lacroix,31,27,25-26-prem-crystal-palace-vs-wolverhampton-wanderers,,1.0,,implied,journalist_prediction,who lost Maxence Lacroix to injury in UEFA Conference League action in midweek,ok,Crystal Palace
Mitchell,31,27,25-26-prem-crystal-palace-vs-wolverhampton-wanderers,,0.2,,implied,manager_quote,Oliver Glasner suggested Tyrick Mitchell might be an option to fill in,ok,Crystal Palace
Sosa,31,27,25-26-prem-crystal-palace-vs-wolverhampton-wanderers,,,,none,,,ok,Crystal Palace
Richards,31,27,25-26-prem-crystal-palace-vs-wolverhampton-wanderers,,,,none,,,ok,Crystal Palace
Chadi Riad,31,27,25-26-prem-crystal-palace-vs-wolverhampton-wanderers,,0.8,,implied,journalist_prediction,while Chadi Riad went off with cramp,ok,Crystal Palace
Clyne,31,27,25-26-prem-crystal-palace-vs-wolverhampton-wanderers,,,,none,,,ok,Crystal Palace
Kporha,31,27,25-26-prem-crystal-palace-vs-wolverhampton-wanderers,,,,none,,,ok,Crystal Palace
Sarr,31,27,25-26-prem-crystal-palace-vs-wolverhampton-wanderers,,,,none,,,ok,Crystal Palace
Hughes,31,27,25-26-prem-crystal-palace-vs-wolverhampton-wanderers,,,,none,,,ok,Crystal Palace
Wharton,31,27,25-26-prem-crystal-palace-vs-wolverhampton-wanderers,,,,none,,,ok,Crystal Palace
Devenny,31,27,25-26-prem-crystal-palace-vs-wolverhampton-wanderers,,,,none,,,ok,Crystal Palace
Rodney,31,27,25-26-prem-crystal-palace-vs-wolverhampton-wanderers,,,,none,,,ok,Crystal Palace
Marsh,31,27,25-26-prem-crystal-palace-vs-wolverhampton-wanderers,,,,none,,,ok,Crystal Palace
Guessand,31,27,25-26-prem-crystal-palace-vs-wolverhampton-wanderers,,,,none,,,ok,Crystal Palace
Cardines,31,27,25-26-prem-crystal-palace-vs-wolverhampton-wanderers,,,,none,,,ok,Crystal Palace
Yeremy,31,27,25-26-prem-crystal-palace-vs-wolverhampton-wanderers,,,,none,,,ok,Crystal Palace
Uche,31,27,25-26-prem-crystal-palace-vs-wolverhampton-wanderers,,,,none,,,ok,Crystal Palace
Drakes-Thomas,31,27,25-26-prem-crystal-palace-vs-wolverhampton-wanderers,,,,none,,,ok,Crystal Palace
Benamar,31,27,25-26-prem-crystal-palace-vs-wolverhampton-wanderers,,,,none,,,ok,Crystal Palace
King,31,27,25-26-prem-crystal-palace-vs-wolverhampton-wanderers,,,,none,,,ok,Crystal Palace
Agbinone,31,27,25-26-prem-crystal-palace-vs-wolverhampton-wanderers,,,,none,,,ok,Crystal Palace
Canvot,31,27,25-26-prem-crystal-palace-vs-wolverhampton-wanderers,,0.2,,implied,manager_quote,or he may bring back Jaydee Canvot,ok,Crystal Palace
Johnson,31,27,25-26-prem-crystal-palace-vs-wolverhampton-wanderers,,,,none,,,ok,Crystal Palace
Strand Larsen,31,27,25-26-prem-crystal-palace-vs-wolverhampton-wanderers,,,,none,,,ok,Crystal Palace
Casey,31,27,25-26-prem-crystal-palace-vs-wolverhampton-wanderers,,,,none,,,ok,Crystal Palace
Kamada,31,27,25-26-prem-crystal-palace-vs-wolverhampton-wanderers,,,,none,,,ok,Crystal Palace
George,11,27,25-26-prem-everton-vs-manchester-united,,0.8,,implied,journalist_prediction,with a choice between Tyrique George and Harrison Armstrong for one spot on the wing.,ok,Everton
Pickford,11,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Everton
Coleman,11,27,25-26-prem-everton-vs-manchester-united,,0.2,,implied,journalist_prediction,With Seamus Coleman fit again,ok,Everton
Keane,11,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Everton
Alcaraz,11,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Everton
Beto,11,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Everton
Dibling,11,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Everton
Bates,11,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Everton
Dewsbury-Hall,11,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Everton
Patterson,11,27,25-26-prem-everton-vs-manchester-united,,0.2,,implied,journalist_prediction,Nathan Patterson seems most likely to come in at right-back,ok,Everton
Welch,11,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Everton
Ndiaye,11,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Everton
McNeil,11,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Everton
Travers,11,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Everton
King,11,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Everton
Gana,11,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Everton
Garner,11,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Everton
Ebere,11,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Everton
Barry,11,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Everton
Aznou,11,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Everton
Branthwaite,11,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Everton
Tarkowski,11,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Everton
Mykolenko,11,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Everton
Röhl,11,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Everton
Graham,11,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Everton
Iroegbunam,11,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Everton
Armstrong,11,27,25-26-prem-everton-vs-manchester-united,,0.8,,implied,journalist_prediction,with a choice between Tyrique George and Harrison Armstrong for one spot on the wing.,ok,Everton
Aaronson,2,27,25-26-prem-aston-villa-vs-leeds-united,,,,none,,,ok,Leeds
James,2,27,25-26-prem-aston-villa-vs-leeds-united,,0.2,,implied,journalist_prediction,"Anton Stach, Pascal Struijk and Daniel James are all fit and available, although it remains to be seen which of that returning trio are deemed able to start.",ok,Leeds
Ampadu,2,27,25-26-prem-aston-villa-vs-leeds-united,,,,none,,,ok,Leeds
Gruev,2,27,25-26-prem-aston-villa-vs-leeds-united,,,,none,,,ok,Leeds
Piroe,2,27,25-26-prem-aston-villa-vs-leeds-united,,,,none,,,ok,Leeds
Nmecha,2,27,25-26-prem-aston-villa-vs-leeds-united,,0.8,,implied,journalist_prediction,"Lukas Nmecha has scored in both outings when leading the line during Dominic Calvert-Lewin’s recent illness, but could well lose his spot here.",ok,Leeds
Longstaff,2,27,25-26-prem-aston-villa-vs-leeds-united,,,,none,,,ok,Leeds
Calvert-Lewin,2,27,25-26-prem-aston-villa-vs-leeds-united,,0.2,,implied,journalist_prediction,"Lukas Nmecha has scored in both outings when leading the line during Dominic Calvert-Lewin’s recent illness, but could well lose his spot here.",ok,Leeds
Justin,2,27,25-26-prem-aston-villa-vs-leeds-united,,,,none,,,ok,Leeds
Meslier,2,27,25-26-prem-aston-villa-vs-leeds-united,,,,none,,,ok,Leeds
Bijol,2,27,25-26-prem-aston-villa-vs-leeds-united,,,,none,,,ok,Leeds
Tanaka,2,27,25-26-prem-aston-villa-vs-leeds-united,,,,none,,,ok,Leeds
Stach,2,27,25-26-prem-aston-villa-vs-leeds-united,,0.2,,implied,journalist_prediction,"Anton Stach, Pascal Struijk and Daniel James are all fit and available, although it remains to be seen which of that returning trio are deemed able to start.",ok,Leeds
Perri,2,27,25-26-prem-aston-villa-vs-leeds-united,,,,none,,,ok,Leeds
Darlow,2,27,25-26-prem-aston-villa-vs-leeds-united,,,,none,,,ok,Leeds
Bogle,2,27,25-26-prem-aston-villa-vs-leeds-united,,,,none,,,ok,Leeds
Gnonto,2,27,25-26-prem-aston-villa-vs-leeds-united,,,,none,,,ok,Leeds
Chambers,2,27,25-26-prem-aston-villa-vs-leeds-united,,,,none,,,ok,Leeds
Bornauw,2,27,25-26-prem-aston-villa-vs-leeds-united,,,,none,,,ok,Leeds
Byram,2,27,25-26-prem-aston-villa-vs-leeds-united,,,,none,,,ok,Leeds
Gudmundsson,2,27,25-26-prem-aston-villa-vs-leeds-united,,,,none,,,ok,Leeds
Struijk,2,27,25-26-prem-aston-villa-vs-leeds-united,,0.2,,implied,journalist_prediction,"Anton Stach, Pascal Struijk and Daniel James are all fit and available, although it remains to be seen which of that returning trio are deemed able to start.",ok,Leeds
Rodon,2,27,25-26-prem-aston-villa-vs-leeds-united,,,,none,,,ok,Leeds
Buonanotte,2,27,25-26-prem-aston-villa-vs-leeds-united,,,,none,,,ok,Leeds
Cairns,2,27,25-26-prem-aston-villa-vs-leeds-united,,,,none,,,ok,Leeds
Mamardashvili,14,27,25-26-prem-nottingham-forest-vs-liverpool,,,,none,,,ok,Liverpool
Pécsi,14,27,25-26-prem-nottingham-forest-vs-liverpool,,,,none,,,ok,Liverpool
Konaté,14,27,25-26-prem-nottingham-forest-vs-liverpool,,,,none,,,ok,Liverpool
Gomez,14,27,25-26-prem-nottingham-forest-vs-liverpool,,0.2,,explicit,manager_quote,confirming that Joe Gomez is available to start,ok,Liverpool
Wirtz,14,27,25-26-prem-nottingham-forest-vs-liverpool,,,,none,,,ok,Liverpool
Gakpo,14,27,25-26-prem-nottingham-forest-vs-liverpool,,,,none,,,ok,Liverpool
Chiesa,14,27,25-26-prem-nottingham-forest-vs-liverpool,,,,none,,,ok,Liverpool
Mac Allister,14,27,25-26-prem-nottingham-forest-vs-liverpool,,,,none,,,ok,Liverpool
Szoboszlai,14,27,25-26-prem-nottingham-forest-vs-liverpool,,0.2,,implied,journalist_prediction,"If Gomez does make Slot’s XI, the question is where Dominik Szoboszlai will play",ok,Liverpool
C.Jones,14,27,25-26-prem-nottingham-forest-vs-liverpool,,,,none,,,ok,Liverpool
Gravenberch,14,27,25-26-prem-nottingham-forest-vs-liverpool,,,,none,,,ok,Liverpool
Nyoni,14,27,25-26-prem-nottingham-forest-vs-liverpool,,,,none,,,ok,Liverpool
Ekitiké,14,27,25-26-prem-nottingham-forest-vs-liverpool,,,,none,,,ok,Liverpool
Ngumoha,14,27,25-26-prem-nottingham-forest-vs-liverpool,,,,none,,,ok,Liverpool
Lucky,14,27,25-26-prem-nottingham-forest-vs-liverpool,,,,none,,,ok,Liverpool
Virgil,14,27,25-26-prem-nottingham-forest-vs-liverpool,,,,none,,,ok,Liverpool
Woodman,14,27,25-26-prem-nottingham-forest-vs-liverpool,,,,none,,,ok,Liverpool
Nallo,14,27,25-26-prem-nottingham-forest-vs-liverpool,,,,none,,,ok,Liverpool
Morrison,14,27,25-26-prem-nottingham-forest-vs-liverpool,,,,none,,,ok,Liverpool
A.Becker,14,27,25-26-prem-nottingham-forest-vs-liverpool,,,,none,,,ok,Liverpool
Kerkez,14,27,25-26-prem-nottingham-forest-vs-liverpool,,,,none,,,ok,Liverpool
Robertson,14,27,25-26-prem-nottingham-forest-vs-liverpool,,,,none,,,ok,Liverpool
R.Williams,14,27,25-26-prem-nottingham-forest-vs-liverpool,,,,none,,,ok,Liverpool
Ramsay,14,27,25-26-prem-nottingham-forest-vs-liverpool,,,,none,,,ok,Liverpool
M.Salah,14,27,25-26-prem-nottingham-forest-vs-liverpool,,,,none,,,ok,Liverpool
Semenyo,43,27,25-26-prem-manchester-city-vs-newcastle-united,,,,none,,,ok,Man City
Trafford,43,27,25-26-prem-manchester-city-vs-newcastle-united,,,,none,,,ok,Man City
Guéhi,43,27,25-26-prem-manchester-city-vs-newcastle-united,,,,none,,,ok,Man City
Bettinelli,43,27,25-26-prem-manchester-city-vs-newcastle-united,,,,none,,,ok,Man City
Aït-Nouri,43,27,25-26-prem-manchester-city-vs-newcastle-united,,,,none,,,ok,Man City
Stones,43,27,25-26-prem-manchester-city-vs-newcastle-united,,,,none,,,ok,Man City
Lewis,43,27,25-26-prem-manchester-city-vs-newcastle-united,,,,none,,,ok,Man City
O'Reilly,43,27,25-26-prem-manchester-city-vs-newcastle-united,,,,none,,,ok,Man City
Savinho,43,27,25-26-prem-manchester-city-vs-newcastle-united,,0.8,,implied,journalist_prediction,"He also confirmed Savinho is ready to return, but the Brazilian is unlikely to start after almost two months out.",ok,Man City
Cherki,43,27,25-26-prem-manchester-city-vs-newcastle-united,,0.2,,implied,journalist_prediction,Rayan Cherki may well force his way in.,ok,Man City
Rodrigo,43,27,25-26-prem-manchester-city-vs-newcastle-united,,,,none,,,ok,Man City
N.Gonzalez,43,27,25-26-prem-manchester-city-vs-newcastle-united,,,,none,,,ok,Man City
Nypan,43,27,25-26-prem-manchester-city-vs-newcastle-united,,,,none,,,ok,Man City
Gray,43,27,25-26-prem-manchester-city-vs-newcastle-united,,,,none,,,ok,Man City
Heskey,43,27,25-26-prem-manchester-city-vs-newcastle-united,,,,none,,,ok,Man City
Alleyne,43,27,25-26-prem-manchester-city-vs-newcastle-united,,,,none,,,ok,Man City
Reijnders,43,27,25-26-prem-manchester-city-vs-newcastle-united,,,,none,,,ok,Man City
Bernardo,43,27,25-26-prem-manchester-city-vs-newcastle-united,,,,none,,,ok,Man City
Rúben,43,27,25-26-prem-manchester-city-vs-newcastle-united,,,,none,,,ok,Man City
Marmoush,43,27,25-26-prem-manchester-city-vs-newcastle-united,,,,none,,,ok,Man City
Foden,43,27,25-26-prem-manchester-city-vs-newcastle-united,,,,none,,,ok,Man City
McAidoo,43,27,25-26-prem-manchester-city-vs-newcastle-united,,,,none,,,ok,Man City
Aké,43,27,25-26-prem-manchester-city-vs-newcastle-united,,,,none,,,ok,Man City
Khusanov,43,27,25-26-prem-manchester-city-vs-newcastle-united,,,,none,,,ok,Man City
Matheus N.,43,27,25-26-prem-manchester-city-vs-newcastle-united,,,,none,,,ok,Man City
Haaland,43,27,25-26-prem-manchester-city-vs-newcastle-united,,0.2,,implied,journalist_prediction,Pep Guardiola nodded when asked if Erling Haaland is fit after missing last weekend’s FA Cup win.,ok,Man City
Donnarumma,43,27,25-26-prem-manchester-city-vs-newcastle-united,,,,none,,,ok,Man City
Mbeumo,1,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Man Utd
Heaton,1,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Man Utd
De Ligt,1,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Man Utd
Martinez,1,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Man Utd
D.Leon,1,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Man Utd
Dalot,1,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Man Utd
Maguire,1,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Man Utd
Shaw,1,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Man Utd
Yoro,1,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Man Utd
B.Fernandes,1,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Man Utd
Cunha,1,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Man Utd
Amad,1,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Man Utd
Mount,1,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Man Utd
Casemiro,1,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Man Utd
Mainoo,1,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Man Utd
Ugarte,1,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Man Utd
J.Fletcher,1,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Man Utd
Zirkzee,1,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Man Utd
Obi,1,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Man Utd
Šeško,1,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Man Utd
Lammens,1,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Man Utd
Kukonki,1,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Man Utd
Bendito Mantato,1,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Man Utd
Fletcher,1,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Man Utd
Fitzgerald,1,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Man Utd
Mazraoui,1,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Man Utd
Fredricson,1,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Man Utd
Mee,1,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Man Utd
Heaven,1,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Man Utd
Malacia,1,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Man Utd
Lacey,1,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Man Utd
Bayindir,1,27,25-26-prem-everton-vs-manchester-united,,,,none,,,ok,Man Utd
McAtee,17,27,25-26-prem-nottingham-forest-vs-liverpool,0.25,,,none,,,ok,Nott'm Forest
